model,benchmark,config,seed,cell_id,iteration,parent_a,parent_b,ancestor,actual_event,actual_full_val_lift,variant,G1_pass,G1_score_a,G1_score_b,G1_ref_score,G2_agreement,G2_pass,G3_gini,G3_unavailable,G3_pass,layer1_passed,layer1_skip_reason,behavioral_diversity,selected_algo,algo_reason,max_pred_tokens_a,max_pred_tokens_b,predicted_growth_ratio,specialization_split,token_jaccard,final_decision
gpt-4.1-mini,hover,original_immediate,0,gpt-4.1-mini/hover/original_immediate_s0,96,8,9,0,accepted,0.0,G3_off,False,0.4033333333333333,0.37,0.3733333333333333,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,956,529,1.0,0.11333333333333333,0.5717439293598234,skip
gpt-4.1-mini,hover,original_immediate,0,gpt-4.1-mini/hover/original_immediate_s0,98,3,19,0,accepted,-0.006666666666666654,G3_on,False,0.37,0.3233333333333333,0.37,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,653,1.4812382739212007,,,skip
gpt-4.1-mini,hover,original_immediate,0,gpt-4.1-mini/hover/original_immediate_s0,98,3,19,0,accepted,-0.006666666666666654,G3_off,False,0.37,0.3233333333333333,0.37,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,653,1.4812382739212007,,,skip
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,32,3,6,0,accepted,0.03999999999999998,G3_on,True,0.37,0.36666666666666664,0.33999999999999997,0.7966666666666666,True,0.375,False,True,True,,0.20333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.913978494623656,,,summarize_before
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,32,3,6,0,accepted,0.03999999999999998,G3_off,True,0.37,0.36666666666666664,0.33999999999999997,0.7966666666666666,True,,False,True,True,,0.20333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.913978494623656,,,summarize_before
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,51,1,4,0,accepted,0.046666666666666634,G3_on,False,0.3466666666666667,0.3333333333333333,0.365,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,751,1.441860465116279,,,skip
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,51,1,4,0,accepted,0.046666666666666634,G3_off,False,0.3466666666666667,0.3333333333333333,0.365,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,751,1.441860465116279,,,skip
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,57,7,15,2,accepted,0.010000000000000009,G3_on,True,0.41,0.37666666666666665,0.3733333333333333,0.7933333333333333,True,0.25,False,True,True,,0.20666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,567,751,1.4995083579154376,,,summarize_before
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,57,7,15,2,accepted,0.010000000000000009,G3_off,True,0.41,0.37666666666666665,0.3733333333333333,0.7933333333333333,True,,False,True,True,,0.20666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,567,751,1.4995083579154376,,,summarize_before
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,117,7,10,3,accepted,0.01666666666666672,G3_on,True,0.41,0.38,0.37666666666666665,0.81,True,0.41666666666666674,False,True,True,,0.19,summarize_before,bloat_risk_growth_over_safe_ratio,567,964,1.3208386277001272,,,summarize_before
gpt-4.1-mini,hover,original_score_plateau,0,gpt-4.1-mini/hover/original_score_plateau_s0,117,7,10,3,accepted,0.01666666666666672,G3_off,True,0.41,0.38,0.37666666666666665,0.81,True,,False,True,True,,0.19,summarize_before,bloat_risk_growth_over_safe_ratio,567,964,1.3208386277001272,,,summarize_before
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,45,3,5,0,accepted,0.043333333333333335,G3_on,False,0.37,0.32666666666666666,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,766,1.631375080697224,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,45,3,5,0,accepted,0.043333333333333335,G3_off,False,0.37,0.32666666666666666,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,766,1.631375080697224,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,53,3,6,0,accepted,0.013333333333333364,G3_on,False,0.37,0.36666666666666664,0.3683333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.913978494623656,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,53,3,6,0,accepted,0.013333333333333364,G3_off,False,0.37,0.36666666666666664,0.3683333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.913978494623656,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,56,1,6,0,accepted,0.03666666666666668,G3_on,False,0.3466666666666667,0.36666666666666664,0.37,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.523469387755102,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,56,1,6,0,accepted,0.03666666666666668,G3_off,False,0.3466666666666667,0.36666666666666664,0.37,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.523469387755102,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,61,10,13,1,accepted,0.023333333333333317,G3_on,True,0.38333333333333336,0.39,0.3766666666666667,0.82,True,0.4642857142857142,False,True,True,,0.18,summarize_before,bloat_risk_growth_over_safe_ratio,567,889,1.6118375774260152,,,summarize_before
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,61,10,13,1,accepted,0.023333333333333317,G3_off,True,0.38333333333333336,0.39,0.3766666666666667,0.82,True,,False,True,True,,0.18,summarize_before,bloat_risk_growth_over_safe_ratio,567,889,1.6118375774260152,,,summarize_before
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,63,7,8,3,accepted,-0.003333333333333355,G3_on,True,0.38666666666666666,0.41333333333333333,0.3766666666666667,0.8866666666666667,True,0.3214285714285714,False,True,True,,0.11333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,529,751,1.3292231812577064,,,summarize_before
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,63,7,8,3,accepted,-0.003333333333333355,G3_off,True,0.38666666666666666,0.41333333333333333,0.3766666666666667,0.8866666666666667,True,,False,True,True,,0.11333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,529,751,1.3292231812577064,,,summarize_before
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,71,2,9,0,accepted,0.010000000000000009,G3_on,False,0.31666666666666665,0.37,0.3766666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,378,529,1.3867069486404835,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,71,2,9,0,accepted,0.010000000000000009,G3_off,False,0.31666666666666665,0.37,0.3766666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,378,529,1.3867069486404835,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,75,6,16,0,accepted,0.003333333333333355,G3_on,False,0.36666666666666664,0.41,0.38666666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,567,904,1.5267605633802817,,,skip
gpt-4.1-mini,hover,summarize_before_budget_proportional,0,gpt-4.1-mini/hover/summarize_before_budget_proportional_s0,75,6,16,0,accepted,0.003333333333333355,G3_off,False,0.36666666666666664,0.41,0.38666666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,567,904,1.5267605633802817,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,4,1,2,0,accepted,0.023333333333333317,G3_on,False,0.3466666666666667,0.31666666666666665,0.33166666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,378,1.6157804459691252,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,4,1,2,0,accepted,0.023333333333333317,G3_off,False,0.3466666666666667,0.31666666666666665,0.33166666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,378,1.6157804459691252,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,13,2,4,0,rejected,,G3_on,False,0.31666666666666665,0.37,0.35833333333333334,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,378,529,1.3753665689149561,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,13,2,4,0,rejected,,G3_off,False,0.31666666666666665,0.37,0.35833333333333334,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,378,529,1.3753665689149561,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,32,4,5,0,accepted,0.033333333333333326,G3_on,False,0.37,0.34,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,605,1.9481915933528837,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,32,4,5,0,accepted,0.033333333333333326,G3_off,False,0.37,0.34,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,605,1.9481915933528837,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,45,6,7,1,rejected,,G3_on,True,0.4033333333333333,0.35333333333333333,0.35333333333333333,0.85,True,0.41666666666666674,False,True,True,,0.15,original,safe_complementary_original,605,823,1.1983805668016194,0.15,0.24032586558044808,original
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,45,6,7,1,rejected,,G3_off,True,0.4033333333333333,0.35333333333333333,0.35333333333333333,0.85,True,,False,True,True,,0.15,original,safe_complementary_original,605,823,1.1983805668016194,0.15,0.24032586558044808,original
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,48,7,8,1,accepted,0.003333333333333355,G3_on,False,0.35333333333333333,0.35,0.3516666666666667,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,823,610,1.1917808219178083,0.14333333333333334,0.23790322580645162,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,48,7,8,1,accepted,0.003333333333333355,G3_off,False,0.35333333333333333,0.35,0.3516666666666667,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,823,610,1.1917808219178083,0.14333333333333334,0.23790322580645162,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,57,3,5,2,rejected,,G3_on,False,0.37,0.34,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,605,1.5054187192118227,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,57,3,5,2,rejected,,G3_off,False,0.37,0.34,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,605,1.5054187192118227,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,88,7,8,0,rejected,,G3_on,False,0.35333333333333333,0.35,0.3516666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,823,610,1.5407697325505545,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,88,7,8,0,rejected,,G3_off,False,0.35333333333333333,0.35,0.3516666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,823,610,1.5407697325505545,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,100,3,12,0,accepted,0.006666666666666654,G3_on,True,0.37,0.35,0.35,0.8866666666666667,True,0.6499999999999999,False,False,False,G3_maturity_imbalance,0.11333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,529,1028,1.8262476894639557,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,100,3,12,0,accepted,0.006666666666666654,G3_off,True,0.37,0.35,0.35,0.8866666666666667,True,,False,True,True,,0.11333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,529,1028,1.8262476894639557,,,summarize_before
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,107,7,10,0,accepted,0.0,G3_on,False,0.35333333333333333,0.3433333333333333,0.3566666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,823,605,1.4180534543620777,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,107,7,10,0,accepted,0.0,G3_off,False,0.35333333333333333,0.3433333333333333,0.3566666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,823,605,1.4180534543620777,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,113,4,9,1,accepted,0.010000000000000009,G3_on,True,0.37,0.3566666666666667,0.355,0.8866666666666667,True,0.41666666666666674,False,True,True,,0.11333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,529,823,1.2545155993431856,,,summarize_before
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,113,4,9,1,accepted,0.010000000000000009,G3_off,True,0.37,0.3566666666666667,0.355,0.8866666666666667,True,,False,True,True,,0.11333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,529,823,1.2545155993431856,,,summarize_before
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,117,8,16,0,accepted,0.016666666666666663,G3_on,False,0.35,0.38333333333333336,0.35333333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,610,778,1.4970645792563602,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,117,8,16,0,accepted,0.016666666666666663,G3_off,False,0.35,0.38333333333333336,0.35333333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,610,778,1.4970645792563602,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,120,5,13,2,accepted,-0.006666666666666654,G3_on,False,0.34,0.37666666666666665,0.3566666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,605,640,1.5565052231718899,,,skip
gpt-4.1-mini,hover,summarize_before_immediate,0,gpt-4.1-mini/hover/summarize_before_immediate_s0,120,5,13,2,accepted,-0.006666666666666654,G3_off,False,0.34,0.37666666666666665,0.3566666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,605,640,1.5565052231718899,,,skip
gpt-4.1-mini,hover,summarize_before_score_plateau,0,gpt-4.1-mini/hover/summarize_before_score_plateau_s0,32,3,6,0,rejected,,G3_on,True,0.37,0.36666666666666664,0.33999999999999997,0.7966666666666666,True,0.375,False,True,True,,0.20333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.913978494623656,,,summarize_before
gpt-4.1-mini,hover,summarize_before_score_plateau,0,gpt-4.1-mini/hover/summarize_before_score_plateau_s0,32,3,6,0,rejected,,G3_off,True,0.37,0.36666666666666664,0.33999999999999997,0.7966666666666666,True,,False,True,True,,0.20333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.913978494623656,,,summarize_before
gpt-4.1-mini,hover,summarize_before_score_plateau,0,gpt-4.1-mini/hover/summarize_before_score_plateau_s0,44,1,5,0,accepted,0.03666666666666668,G3_on,False,0.3466666666666667,0.32666666666666666,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,766,1.331181407359587,,,skip
gpt-4.1-mini,hover,summarize_before_score_plateau,0,gpt-4.1-mini/hover/summarize_before_score_plateau_s0,44,1,5,0,accepted,0.03666666666666668,G3_off,False,0.3466666666666667,0.32666666666666666,0.3466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,766,1.331181407359587,,,skip
gpt-4.1-mini,hover,summarize_before_score_plateau,0,gpt-4.1-mini/hover/summarize_before_score_plateau_s0,53,1,6,0,accepted,0.03666666666666668,G3_on,False,0.3466666666666667,0.36666666666666664,0.37,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.523469387755102,,,skip
gpt-4.1-mini,hover,summarize_before_score_plateau,0,gpt-4.1-mini/hover/summarize_before_score_plateau_s0,53,1,6,0,accepted,0.03666666666666668,G3_off,False,0.3466666666666667,0.36666666666666664,0.37,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,529,567,1.523469387755102,,,skip
gpt-4.1-mini,hover,summarize_before_score_plateau,0,gpt-4.1-mini/hover/summarize_before_score_plateau_s0,77,8,11,5,accepted,0.0,G3_on,True,0.38333333333333336,0.39,0.37,0.8466666666666667,True,0.375,False,True,True,,0.15333333333333332,summarize_before,bloat_risk_growth_over_safe_ratio,766,861,1.25708793849111,,,summarize_before
